asset_id,date,cpu_mean,ram_mean,disk_usage,logins,failed_logins,tickets_opened,network_mb,incident
11,2025-09-14,42.35445693760308,36.40352930739923,75.41250547873003,10,0,1,392.16627981601,0
11,2025-09-15,40.132946644926875,41.97256236854728,48.02874970982013,11,1,0,903.959074359763,0
11,2025-09-16,48.28885032434012,54.23911506422307,68.08819919592536,8,3,0,645.5336350604439,0
11,2025-09-17,31.82340170964725,43.656785923372595,63.197158543273744,9,0,1,275.6718208078189,0
11,2025-09-18,46.85117922111834,37.26628600929162,63.83937257034862,6,1,0,440.12632614916646,0
11,2025-09-19,29.306061277705133,61.45356084635284,71.71921873847243,10,1,0,614.8346284226026,0
11,2025-09-20,44.27371829285059,28.60535396786923,87.63995170930167,14,0,0,583.2344043202936,0
11,2025-09-21,38.99359312896656,19.14029955726685,90.00092286263374,17,0,0,848.7671802581838,0
11,2025-09-22,41.775399203581706,37.63773750039,61.820334055040206,5,0,0,638.6255061823896,0
11,2025-09-23,14.990561650723997,41.64487358433024,30.888413555654623,9,0,0,650.1118237414843,0
11,2025-09-24,37.864345505880415,77.97487620654532,85.756047652363,6,1,0,348.4143743862303,0
11,2025-09-25,31.739566509077342,49.76642138871695,17.703343975563584,7,0,0,638.0046954817142,0
11,2025-09-26,45.12030962232346,36.84909405262991,96.04359471238419,10,0,0,310.32208900243387,0
11,2025-09-27,33.29711945186879,37.686069313367284,31.126756718385842,8,2,0,452.08919134169184,0
11,2025-09-28,49.69290277821958,45.68027941244772,73.95480671166594,5,0,0,376.12209771240225,0
11,2025-09-29,41.570994005785124,63.52377555829936,94.90386577061784,10,1,0,554.8303289259684,0
11,2025-09-30,35.26203203586719,56.18669636958376,40.672093409225305,9,0,0,537.8371382152569,0
11,2025-10-01,37.69277273796887,40.228945414322084,61.59147488494,14,0,0,218.4852011007447,0
11,2025-10-02,25.061693285217125,27.40255840849225,74.04049576978471,8,2,0,441.2318276299287,0
11,2025-10-03,52.312523092905636,51.1877187115642,77.12455092672623,8,0,1,549.8240493080176,0
11,2025-10-04,40.897627002104365,34.98199336418429,71.41373401513087,9,0,0,517.7120262206965,0
11,2025-10-05,34.329608781215484,25.375834737893612,70.90053083469736,12,0,0,523.1598533041314,0
11,2025-10-06,30.8017350984887,72.93628682863901,71.90884155726646,9,1,1,852.7252400401475,0
11,2025-10-07,36.286294296419314,13.973174874697143,44.65366807891988,13,1,0,589.7459779013302,0
11,2025-10-08,42.194026287636305,70.62644899461232,68.55446372798237,9,0,0,580.5615410832987,0
11,2025-10-09,19.907614063587214,58.99438729341873,53.70616465803282,7,1,0,184.58634646543692,0
11,2025-10-10,36.250258579143534,60.9125345294114,96.54357016244424,10,0,1,447.48141998609435,0
11,2025-10-11,40.472318317949714,43.59810216387222,68.46344246820006,13,0,1,-91.40635019577621,0
11,2025-10-12,41.89602378709293,78.12922145018848,84.16937156003848,13,0,0,365.9645090860172,0
11,2025-10-13,23.13708984189273,53.458489825238395,75.98335721505539,4,2,0,546.0984619419384,0
11,2025-10-14,35.529943081856274,31.387502091918634,100.0,8,0,0,531.3998881354379,0
11,2025-10-15,35.76178591062323,53.51185265928484,96.69829737419516,5,0,0,598.3303149395565,0
11,2025-10-16,40.04393876246037,58.897186813472,38.68672605684783,5,0,1,246.88240222902945,0
11,2025-10-17,25.839644355536322,78.86485335582687,59.336680254121944,7,2,0,445.95358315846147,0
11,2025-10-18,25.64426024800596,82.07076074216003,67.0759498189555,4,0,0,504.32517306482947,0
11,2025-10-19,36.13080763072857,50.509298988920655,63.928561297601064,10,0,0,551.0031531936804,0
11,2025-10-20,19.993348899807494,46.88772586208229,86.30566155286135,8,2,0,380.08587453990594,0
11,2025-10-21,16.44549098776682,38.37106335157953,82.40834967249033,8,1,0,438.3786457210028,0
11,2025-10-22,45.61608532954595,52.73526081104554,48.22933294365818,9,0,0,527.7007688864197,0
11,2025-10-23,39.704064701444395,53.67931250761163,80.35537856501796,13,0,0,559.2063850403199,0
11,2025-10-24,36.458358124559254,56.18204988583325,80.2469913410794,6,2,1,283.06192704231376,0
11,2025-10-25,46.8882331413823,21.976978367158168,41.97161760769974,11,0,0,451.9944306729388,0
11,2025-10-26,19.64346171341747,54.004274765492525,47.54655182703096,10,2,0,731.1021029849242,0
11,2025-10-27,22.94617920697938,49.988202149352176,62.60261513989007,11,1,0,752.2922061552447,0
11,2025-10-28,24.71163798451549,71.82689065700639,45.74905109183466,11,1,0,458.037660709285,0
11,2025-10-29,35.243833391106826,51.52125794809241,66.73144394067148,9,5,3,531.261869749447,1
11,2025-10-30,52.09951900852418,24.80762212873372,44.558932610157015,8,1,0,691.8781053272419,0
11,2025-10-31,43.09546244130504,42.882297988460955,78.0103166261071,8,0,0,575.2661113391043,0
11,2025-11-01,26.047767383480135,51.94615269843373,69.7871379948125,9,1,0,146.42157880769173,0
11,2025-11-02,29.425670614248535,47.54918312589837,70.27288763078992,5,1,0,506.51661409991715,0
11,2025-11-03,45.231324231130515,41.956340367434635,88.21336746119812,8,0,0,4.531321412499551,0
11,2025-11-04,33.5064005745236,39.89244216788724,53.47564519924883,8,1,1,632.7389883299705,0
11,2025-11-05,52.04324515760631,80.99726249680157,83.00361506375938,11,0,1,573.1308373738736,0
11,2025-11-06,11.623284357086455,53.57704381400403,96.84947703867807,16,4,0,611.3845270401894,0
11,2025-11-07,48.787154528661006,49.952387469492955,49.13162307228807,7,1,0,695.2044538425398,0
11,2025-11-08,28.18448598546474,33.0849531814651,91.4629737553823,10,1,0,589.2457902329857,0
11,2025-11-09,29.09489222426523,45.34730667539978,64.24290697455079,7,0,0,489.9726812302104,0
11,2025-11-10,35.68426312386122,42.509184261766976,64.69252837742319,7,0,0,545.1991765931199,0
11,2025-11-11,38.26782146185589,30.1694764564311,71.71197348555648,18,0,0,362.3996885499213,0
11,2025-11-12,33.8028088536903,37.62184494768856,78.38162025128096,7,0,0,509.79100489144685,0
11,2025-11-13,34.84493894370296,30.12839255587418,64.97765066653555,23,1,0,274.5359885968346,0
11,2025-11-14,22.775152859415865,14.688403027904926,71.61767738846329,7,2,1,672.6535176250386,0
11,2025-11-15,25.512054759198833,30.067531168214188,85.33409225473685,11,1,0,781.2479531537128,0
11,2025-11-16,37.74706862733408,19.565069650206546,63.83330540945553,13,2,0,393.85620007884296,0
11,2025-11-17,39.13985628928994,23.69680090470706,48.374681409082214,7,2,0,335.1643440399018,0
11,2025-11-18,27.862520614915088,57.16790737960086,76.13186060215155,9,0,0,127.77463504464265,0
11,2025-11-19,33.083289130277436,49.23883948334378,87.82596942857191,6,0,0,827.768537236182,0
11,2025-11-20,33.4720700057128,67.42646571773385,76.71603164640466,12,1,0,674.0608105406166,0
11,2025-11-21,29.723757382054277,58.79450762120233,37.315817671916086,13,0,0,546.6364570234335,0
11,2025-11-22,24.355871473325692,19.075350540952602,67.87356697592246,10,0,0,627.0334074197094,0
11,2025-11-23,45.43837689583707,31.138031611881715,63.62208534016182,6,0,0,651.4428358826362,0
11,2025-11-24,42.31754211010361,42.61559791182946,37.61095272683272,14,0,1,331.20704187456147,0
11,2025-11-25,28.84606371429716,45.71629962857351,52.99661822935969,11,1,0,933.5448241239257,0
11,2025-11-26,23.666292524003758,40.01940374444861,73.38190544398687,12,0,1,521.2867670568239,0
11,2025-11-27,25.786812448143813,47.73248124538788,90.33451712008852,5,0,0,218.60619776458435,0
11,2025-11-28,24.084462820360926,34.5783393711472,88.4682757856099,10,1,0,534.47444512614,0
11,2025-11-29,46.978022536397084,32.40132241192172,56.99668522143969,5,0,0,838.3500450949564,0
11,2025-11-30,47.31800186001145,26.570170128605398,92.59764815106533,10,0,0,382.69608147522143,0
11,2025-12-01,54.60810692031859,58.677449553490156,76.93693206365705,11,0,0,786.8282868838578,0
11,2025-12-02,85.14183929531816,11.804668330072019,60.398859174741,7,0,0,128.30379060785788,1
11,2025-12-03,22.711982979464466,52.587336100005956,43.379436637741975,9,1,0,144.36900319163982,0
11,2025-12-04,46.5072843764739,76.1314327880728,79.10722546141128,9,0,0,593.9877799631746,0
11,2025-12-05,37.78046972284304,56.127573773895186,51.38343581122048,9,1,0,592.0240374231701,0
11,2025-12-06,40.665957344899965,42.59127145095863,78.09496285816597,7,1,0,570.3818133257416,0
11,2025-12-07,23.744182607740893,36.965529768476046,71.97842675755189,12,0,0,509.6512513948639,0
11,2025-12-08,23.08119345116111,55.122034997609546,52.23809453881512,8,2,1,365.98046012590174,0
11,2025-12-09,45.61090624411339,51.24890764221823,23.651760524522423,13,0,0,331.183838053675,0
11,2025-12-10,39.8969395419375,40.421058797531515,66.06289819213852,10,0,0,458.31929843244984,0
11,2025-12-11,113.87350760123228,39.919084288897494,49.77373352264034,4,0,3,358.1653745566507,1
11,2025-12-12,66.47866111324522,55.68968545887353,50.978894710205395,9,0,1,465.1590458045729,0
11,2025-12-13,42.90761542717066,41.416053281581775,31.138921838266448,11,0,0,394.28526352641575,0
11,2025-12-14,25.788143690492703,68.01218355076746,76.70026960014775,10,1,0,545.0384960933256,0
11,2025-12-15,47.29130587605394,37.608861155014765,59.47183924536556,11,1,0,474.1411819702235,0
11,2025-12-16,30.238706519965938,65.59880803925591,100.0,9,0,0,563.9633517506405,0
11,2025-12-17,31.64456153986746,69.88067439752032,44.49880730016382,10,0,0,393.6412313202658,0
11,2025-12-18,40.462331917883375,61.26388930204108,62.314636614148704,13,2,0,277.2074870349637,0
11,2025-12-19,27.504223852441363,24.83570268408675,29.772031027199844,13,1,0,626.6044792990616,0
11,2025-12-20,38.91299514338682,28.50705154104193,73.8448375224574,10,1,0,913.8687890708329,0
11,2025-12-21,25.23876979755323,58.58330001062095,53.88857482473013,9,0,0,833.2436812413621,0
11,2025-12-22,46.95947200656194,40.79372748025218,75.09546697943784,3,1,0,583.5809023975343,0
11,2025-12-23,33.738239985362846,39.93745053580341,47.784216326873974,10,0,0,539.4570582397162,0
11,2025-12-24,29.181795957782803,2.269550524582961,71.40410116372719,6,0,0,136.37309176216388,0
11,2025-12-25,21.665587172142995,61.73497456870231,56.44507003464243,11,2,0,375.15227527324913,0
11,2025-12-26,21.527963640010775,52.218427493955836,48.63459509291721,10,0,0,623.7562471266319,0
11,2025-12-27,30.550880508344868,37.682073670650325,64.18211110553062,10,1,2,799.8945359103764,0
11,2025-12-28,42.67651304856508,37.85324907108386,55.777902738204055,9,0,1,900.3174531631394,0
11,2025-12-29,42.302265725826956,44.12228853741786,55.84136720544603,9,1,0,589.1575697663374,0
11,2025-12-30,44.20662145661538,20.225196537013165,64.44152255969811,8,0,0,396.4138875358022,0
11,2025-12-31,34.77014636776759,61.53229659408515,88.97724625945739,14,0,0,350.0223890793979,0
12,2025-01-01,27.696784660228307,62.80004365274096,66.38463800244077,8,0,0,345.9887395591529,0
12,2025-01-02,30.975147651409266,51.9458509863424,100.0,13,0,0,248.55344748380995,0
12,2025-01-03,37.38398832653097,60.48005615706042,100.0,8,0,0,476.08016500763983,0
12,2025-01-04,21.73673234805819,40.416211894187946,59.65085609839181,10,0,2,653.8856209040542,0
12,2025-01-05,30.8599190488074,63.64033308406337,37.32095816716462,18,1,0,470.25821995627206,0
12,2025-01-06,36.89494536783516,54.25663847046524,85.8909203516748,9,2,0,611.1257206926485,0
12,2025-01-07,21.763883511406288,48.05044205167651,56.49966519801441,8,0,0,253.97553518328624,0
12,2025-01-08,29.00527556355446,50.06199580629166,94.47415780717085,9,3,2,482.6982184620061,0
12,2025-01-09,36.39774381284319,29.55232444132201,52.02746648830747,6,0,0,303.33765354503174,0
12,2025-01-10,36.045932560655665,66.87541774920243,42.64170223058413,13,1,0,670.2394367418187,0
12,2025-01-11,30.086458445829315,25.117563286626098,72.72328561426058,8,0,0,688.3847525388786,0
12,2025-01-12,53.04730613396055,65.94977704730027,57.38238669734058,8,0,0,276.5680786364708,0
12,2025-01-13,46.96390273411879,45.06050893661078,98.43874636385445,8,0,0,783.9883289133423,0
12,2025-01-14,56.07556999930173,71.51316979067889,98.32284763083486,10,1,0,859.0117934994514,0
12,2025-01-15,37.96605255547014,21.508183746700038,72.7528328091272,17,0,0,301.0454229847711,0
12,2025-01-16,40.23467228651114,36.94788995854439,49.653209534730244,12,1,0,512.8211295974605,0
12,2025-01-17,38.703348812778074,30.051267715922563,56.71954715732055,10,2,2,215.30923115366704,0
12,2025-01-18,59.64701984322164,12.693813777976153,44.2806902674111,9,0,0,281.58781301491103,0
12,2025-01-19,28.04468603853195,53.91648224597854,69.59133541239635,17,0,0,324.7515620115163,0
12,2025-01-20,38.12067049088575,81.2797912252183,81.29940938007516,11,1,0,530.3819309958004,0
12,2025-01-21,43.554277491244065,63.60042392764446,71.33764308843642,19,1,0,473.68111639238884,0
12,2025-01-22,35.80084146526051,59.5053845618105,57.77371323695853,14,0,1,100.01361894450793,0
12,2025-01-23,40.420998596428895,62.02731548427049,85.0250132621098,12,0,1,341.8729793108504,0
12,2025-01-24,31.357131201757994,34.271427691233185,70.54398748365819,6,0,1,197.43520141296642,0
12,2025-01-25,30.462844224960755,80.39178933729485,88.61030314558845,9,1,0,503.44131566284364,0
12,2025-01-26,47.31725173710496,52.67845004650755,68.53684354145155,8,1,0,613.1699365508841,0
12,2025-01-27,37.96650761657867,65.73358595433952,85.67951882030903,8,0,1,267.3865691455915,0
12,2025-01-28,28.054055930087124,63.11918354628442,73.9591297339836,11,1,0,480.04243731460474,0
12,2025-01-29,38.41308397393867,62.24672868957683,77.62023352491013,11,0,2,451.08796023939794,0
12,2025-01-30,21.616673447310802,32.8456333235607,49.384836176920466,15,1,0,541.3125590534164,0
12,2025-01-31,42.7987471912767,58.678705203386784,55.429495926478495,12,1,0,271.1293236235521,0
12,2025-02-01,32.915927872161014,30.132169021108076,69.36693781419623,4,0,0,430.63982865501015,0
12,2025-02-02,57.27971464538041,25.26138898957333,55.86290591021287,12,0,1,639.144409374033,0
12,2025-02-03,28.398412386178624,59.44544079246359,65.55477674603179,7,1,0,479.30441848289945,0
12,2025-02-04,41.74733983110492,43.90650811261266,89.83025304045566,10,2,0,571.5864556246914,0
12,2025-02-05,33.090802215013056,40.81695786893101,81.89442002632137,6,0,1,468.6254035500099,0
12,2025-02-06,37.416230692232816,37.82413081113462,58.974227655659405,9,0,1,370.7027646939132,0
12,2025-02-07,11.634452548356002,70.79384882279942,62.63886098698071,9,1,0,723.0992957920777,0
12,2025-02-08,34.462434003123455,24.014203688934273,52.1192105162514,11,2,1,400.06096600580196,0
12,2025-02-09,30.4520416756504,54.799711680187805,60.3760636988716,13,1,0,993.6938688153946,0
12,2025-02-10,38.363605649187456,50.4941120066851,69.09928261947125,9,1,0,194.4146131938234,0
12,2025-02-11,43.750706862507485,22.139672113610857,67.110729763814,3,0,0,157.16025766926901,0
12,2025-02-12,41.4472102950204,58.62833223302869,80.05429744604994,13,0,1,688.8262511560469,0
12,2025-02-13,67.1158399356755,70.27372769502097,46.78325653298003,1,10,0,703.6150297051213,1
12,2025-02-14,27.88370522898022,27.68211228506006,84.71381314327802,12,1,0,371.9734168009511,0
12,2025-02-15,27.53578001499781,70.00865959609581,59.69004657738148,16,0,1,616.9519392365116,0
12,2025-02-16,30.46441286239806,52.41090975220291,56.982265338959635,6,1,0,267.2768616318266,0
12,2025-02-17,43.74362101329692,41.23639432723125,99.43617918202503,12,3,0,599.9904119311564,0
12,2025-02-18,26.479445367658947,39.48430759479944,68.6545278394219,10,1,0,491.10777875808554,0
12,2025-02-19,30.24108599578123,47.3213654001661,84.13628894213791,11,2,1,431.92618213353956,0
12,2025-02-20,46.48874208375645,49.22341994901665,62.07543354309064,6,0,1,424.9461391760334,0
12,2025-02-21,79.13629749508328,66.766715384269,51.73777365632823,7,0,0,350.0837216406151,1
12,2025-02-22,37.12026812086463,50.13785097576802,83.79102366454937,8,0,0,491.52589391689065,0
12,2025-02-23,28.12812449786705,59.36947775841042,65.4833759133298,13,1,0,367.2404751096041,0
12,2025-02-24,36.45594216955988,39.12883000848283,64.60399345917423,9,0,0,784.3269115679717,0
12,2025-02-25,34.81541189710546,38.83732242292319,35.24759965497732,10,0,0,564.6893659950258,0
12,2025-02-26,49.93112199203111,44.2798860669815,86.24567125060507,11,1,0,343.4642504217461,0
12,2025-02-27,42.37308297057481,52.27257907903866,35.41744901732055,11,0,0,272.54695141411503,0
12,2025-02-28,20.391620149572198,43.237576004423914,85.7223040861063,11,1,0,515.0581474907148,0
12,2025-03-01,27.02164980985883,43.24896703452272,49.354527333682654,7,3,1,305.4127535795998,0
12,2025-03-02,29.99481033654217,32.57213610060709,95.72512163541532,13,1,0,365.0707984261979,0
12,2025-03-03,56.009189261675985,28.10390295692104,82.55717952165708,11,0,3,720.5331261672836,1
12,2025-03-04,15.241463321179712,56.54160864613759,67.83198202277543,11,0,0,381.58878371437135,0
12,2025-03-05,32.15624158657644,51.24123556862368,39.907963746331205,10,1,0,765.008629263036,0
12,2025-03-06,34.463905089313165,67.77062350482024,82.81163711870637,10,0,1,370.60096600214297,0
12,2025-03-07,12.178796258242308,38.89290662735417,79.09289157094858,4,0,0,577.3794617503945,0
12,2025-03-08,36.98959337228982,41.139044511084975,40.2129999701044,8,0,0,666.7115167782518,0
12,2025-03-09,36.48415871538295,74.58590193942123,69.93859153950474,13,1,0,265.62471018680776,0
12,2025-03-10,48.86519732148224,36.1715094551997,53.448579507992655,11,0,1,484.2213840894354,0
12,2025-03-11,30.246628887415685,14.708275873983922,72.7480730218289,8,1,0,350.58813141223857,0
12,2025-03-12,34.79533275090175,44.036268957208705,100.0,10,1,0,433.4316141558627,0
12,2025-03-13,42.55761850231386,74.33289128264694,58.086725966549224,11,1,2,362.69005116436307,0
12,2025-03-14,30.083650864141546,70.88936957640551,41.32986222039863,14,1,0,704.5851006705388,0
12,2025-03-15,36.268747407967055,17.546156843810017,100.0,1,0,0,430.8777168166017,0
12,2025-03-16,28.13571858975576,58.80230645444042,86.478045667155,15,0,0,647.7744759251447,0
12,2025-03-17,4.331992691605674,32.31360887259622,84.01018227151467,8,0,0,220.9540902219673,0
12,2025-03-18,38.46325797349331,48.316811085308416,54.876251966573,12,1,0,652.237954130183,0
12,2025-03-19,20.451759865546542,80.8958671114855,100.0,9,1,0,159.646419755867,0
12,2025-03-20,28.026660438623292,45.838769321971014,66.52379183294315,12,0,0,494.5450353744169,0
12,2025-03-21,31.41805000356986,63.84780652975819,80.5778419226601,9,0,0,477.31270067601844,0
12,2025-03-22,40.40790240752106,37.227550396589756,100.0,6,0,0,406.8911134608629,0
12,2025-03-23,25.864450882842213,58.33120082318408,86.30481366613725,11,0,0,299.7657776156773,0
12,2025-03-24,40.22024098096946,52.42335568654573,39.7099315291165,10,0,0,667.4613186882423,0
12,2025-03-25,52.23093446463214,25.517664318993877,73.28287329094643,9,1,0,452.167393258159,0
12,2025-03-26,50.2914094968599,32.571619781661276,78.30636524988874,8,0,0,332.3616919124303,0
12,2025-03-27,90.97527558297449,27.13552334635364,76.48541548865134,12,0,0,440.83343931537377,1
12,2025-03-28,28.84616466995879,59.32094532507473,78.52027909688604,11,0,0,368.6963346572776,0
12,2025-03-29,30.127353248934202,43.377820713999874,86.4458076942482,9,0,1,768.0269342125985,0
12,2025-03-30,42.77275094585122,56.85060463610229,61.467371375518475,13,2,0,446.8350011299194,0
12,2025-03-31,79.04210168325379,57.219580701938234,62.418706407188914,8,0,0,523.3496586438246,1
12,2025-04-01,22.981119004828162,36.79008730564492,87.55036295957288,13,0,0,704.1762397096437,0
12,2025-04-02,38.44185835595128,34.233206155298866,100.0,11,0,0,622.814271796958,0
12,2025-04-03,32.69129688672111,40.84017750452578,55.22097470722396,9,0,1,639.1959557771052,0
12,2025-04-04,20.44688922470199,35.078806661912864,34.474962809176056,14,2,0,551.1610983858825,0
12,2025-04-05,28.9560685375052,50.488595094607405,75.76342592947924,8,1,1,505.8850102848889,0
12,2025-04-06,49.66344792419355,31.70043094585482,100.0,12,3,0,482.06525447119924,0
12,2025-04-07,35.199399842448635,57.14069150672339,54.51466094923233,7,0,1,203.69076471437444,0
12,2025-04-08,30.823056600411356,58.758653301248806,52.19918981982879,13,2,0,474.5321641693687,0
12,2025-04-09,25.662832094148833,41.7332420805259,68.5902534714473,12,0,0,720.4881263563527,0
12,2025-04-10,36.21446342145097,51.68736480887463,53.03757155937929,11,2,2,819.5757772447589,0
12,2025-04-11,49.47407633129672,33.4766690981417,50.28565241034975,10,1,0,453.1398169988324,0
12,2025-04-12,39.59322599052211,32.13304531300607,55.5899148308481,6,0,0,422.36227046838377,0
12,2025-04-13,38.98902710375373,42.82297755035447,91.74071902110185,10,1,0,692.8161806467162,0
12,2025-04-14,34.11732921344901,48.717991442171446,59.182561324088425,8,0,0,179.2728761864102,0
12,2025-04-15,27.508414744096914,49.1493193727487,84.95812881446865,13,1,0,734.2684823017044,0
12,2025-04-16,18.353485417193845,35.03593484892224,90.63633668447854,3,0,0,616.140367379565,0
12,2025-04-17,35.82243319235163,56.02215635832715,63.784998661823224,14,0,1,447.87413004286645,0
12,2025-04-18,48.186973914281765,46.01670747459906,64.10232003690679,8,1,0,337.0726568562384,0
12,2025-04-19,36.69069321971239,45.36817814174008,75.70807789629428,12,1,0,504.1562081797274,0
12,2025-04-20,33.113219341928705,48.833467071288055,63.603179263774855,18,1,0,463.2342351017007,0
12,2025-04-21,22.190504309204243,43.99293167802904,90.00853976238815,4,1,0,458.4091903458982,0
12,2025-04-22,34.73232521704763,60.51615294756382,39.90362166943437,10,0,0,595.3405690526652,0
12,2025-04-23,26.191804200277254,41.47136644548845,56.131415147690376,12,0,0,544.2450481615887,0
12,2025-04-24,24.409336414264935,46.389814629460645,83.04114298647019,7,0,0,333.98472712171656,0
12,2025-04-25,37.3813769177685,48.993858110816234,72.30398689399264,12,0,0,385.2805152707048,0
12,2025-04-26,20.60172341448539,34.50706862292148,73.18521265143097,12,2,0,686.2772777192281,0
12,2025-04-27,36.27632596482819,52.107569183496395,67.39398750006605,15,0,0,575.7855131366653,0
12,2025-04-28,39.35527169403619,41.82992764294434,100.0,6,0,0,497.75799397300915,0
12,2025-04-29,26.395851170994636,52.32900290618037,73.5574523906367,8,1,1,474.8268897649628,0
12,2025-04-30,25.73120554619326,53.98671474124325,64.88332974241969,8,0,1,579.8432615116141,0
12,2025-05-01,43.641982753360246,17.116921705273185,100.0,13,0,0,380.8017471139764,0
12,2025-05-02,27.4051496500488,33.89926552144834,79.03975282386232,16,1,1,808.5839131968403,0
12,2025-05-03,37.263232333566876,50.976220189688505,43.50221866889083,11,0,0,301.52357198567415,0
12,2025-05-04,31.4466731696871,43.09797642505166,94.78859588480306,12,0,0,513.3534910611431,0
12,2025-05-05,22.73952868435609,48.42568469620359,76.66866891612356,13,0,0,626.1888092945862,0
12,2025-05-06,24.024528103906526,51.77471912957499,56.116258613925126,5,0,0,617.7243872007446,0
12,2025-05-07,23.293537577462978,52.480229383680616,77.75810364321559,8,1,0,642.9265508057655,0
12,2025-05-08,27.984968308326927,30.517643497006702,85.95844797613842,8,0,0,642.5801095187651,0
12,2025-05-09,37.579473328101976,59.52515646127395,75.14097974260999,13,0,1,424.23213506677337,0
12,2025-05-10,34.99058134506004,35.932744371830545,80.67683808800457,5,2,1,301.16172996202397,0
12,2025-05-11,20.232766163089643,77.87959757158441,59.77053861439802,12,1,1,709.8521329937885,0
12,2025-05-12,31.604823866607926,23.874921959981503,45.24409172726821,17,3,1,723.2849670985278,0
12,2025-05-13,31.81403830182107,50.07261912934308,38.34528195034668,7,1,1,776.5168966652141,0
12,2025-05-14,35.37183357984222,64.41561402283642,51.300672465283526,11,0,0,426.1148397148306,0
12,2025-05-15,37.63137281813156,65.27267576257364,70.62326798735563,15,0,0,650.3077655952566,0
12,2025-05-16,18.340904567886952,53.924414033932706,89.24741248991968,11,0,0,-22.428828272959436,0
12,2025-05-17,30.22948308005505,55.00983778476506,91.7911764738542,14,0,1,155.9854535418309,0
12,2025-05-18,34.9721455071103,49.73497977117684,66.43860945390367,8,0,0,222.79974864976907,0
12,2025-05-19,28.3843571350508,58.52217389000832,54.7822873517277,9,0,2,555.6573626933219,0
12,2025-05-20,35.50138025157065,40.75152256084362,77.77043746502908,9,0,2,401.39056283031056,0
12,2025-05-21,19.50588005968632,32.50866169122945,72.8772675425713,17,1,1,556.4774534702999,0
12,2025-05-22,37.21804739207706,77.8515716868724,70.1583667974601,12,0,0,576.5799571465865,0
12,2025-05-23,44.91793388150859,50.11776152581071,87.48379888423813,6,0,1,751.2975375266424,0
12,2025-05-24,25.092579169411938,52.46895593783447,64.6491040556072,8,1,1,314.50950521503387,0
12,2025-05-25,37.36156406987923,61.927333325837246,56.819683030133035,11,0,1,640.7448416137943,0
12,2025-05-26,22.113314161832715,36.001831515378285,96.92166827685864,8,1,0,513.4945778879926,0
12,2025-05-27,40.17598595669597,47.91487602201404,30.504128361566792,9,1,0,335.59565917088446,0
12,2025-05-28,23.436985678251823,25.99668946801547,100.0,8,0,0,465.29763116097683,0
12,2025-05-29,36.104770157637056,49.79367242013215,53.672949281681596,7,0,0,384.78670982272155,0
12,2025-05-30,37.67797665287313,58.4247295851,55.54021562732373,8,0,1,131.37484292364564,0
12,2025-05-31,29.484731757192662,44.76764966824609,40.900910674954176,11,1,0,616.0226745984612,0
12,2025-06-01,36.770056411751234,55.24565695288565,87.66751608746883,12,1,0,337.6655473196546,0
12,2025-06-02,37.64251269908206,60.40627045835349,47.48747684843195,8,1,0,398.77178164565646,0
12,2025-06-03,33.04069333133986,53.59047963145335,47.68998425241267,6,0,1,343.9766436739748,0
12,2025-06-04,42.041972061427515,20.86726988329657,98.17230802089017,6,0,0,727.0266010213268,0
12,2025-06-05,26.26066802858169,45.580132492483074,95.24937970522565,9,1,0,279.64108638124975,0
12,2025-06-06,68.82590679887876,46.464062803397155,82.45548925938559,15,0,0,268.9514017260805,1
12,2025-06-07,21.794172126799772,33.5547674372294,57.54112522703171,9,1,0,392.86485666804987,0
12,2025-06-08,30.19244314976317,29.941152746356053,86.02850551094664,7,0,1,496.7578120230479,0
12,2025-06-09,39.90433417247878,56.61211974516585,62.67171684558285,14,1,1,568.8619656846658,0
12,2025-06-10,51.389979623451914,48.890842100960754,61.3164047191044,12,0,1,391.02135592552924,0
12,2025-06-11,47.34213891564132,5.860999486630973,84.12238038117792,11,0,0,452.5223952307564,1
12,2025-06-12,45.08781600396799,55.765831037853296,62.64343657705874,10,1,0,572.0310609235529,0
12,2025-06-13,27.394451741873183,40.00362700657801,38.71067991113846,17,0,1,453.99592437064206,0
12,2025-06-14,28.948950764005808,54.784371729523336,82.37047942149316,10,1,2,450.11234538104645,0
12,2025-06-15,39.58541753841714,50.7836405416661,33.89941743275066,7,1,1,289.7431286410584,0
12,2025-06-16,35.57767484593237,34.483070052105575,65.68724922129093,7,0,0,486.15324214396384,0
12,2025-06-17,26.469886913903586,14.949840328767618,46.93919779309204,10,0,0,487.05588255122177,0
12,2025-06-18,29.789289984150642,53.21413032941899,66.6675187446025,10,0,0,825.3596621551039,0
12,2025-06-19,19.08617586841906,16.659566929391747,77.34549561989199,2,0,0,454.4797540421029,0
12,2025-06-20,33.123697377104754,55.769900727696424,56.19212542451989,4,2,0,617.664365682135,0
12,2025-06-21,40.976251811246556,59.028187822581046,76.71010882470259,14,5,0,719.5586703809236,1
12,2025-06-22,42.28355513327014,79.9176186442179,86.40105747422096,11,1,1,682.8692269905143,0
12,2025-06-23,56.28925660934944,37.408661390129915,96.60974898224943,7,0,0,350.68575838638907,0
12,2025-06-24,43.45245465937128,35.989688636017526,81.56169017979023,16,0,0,689.4865296644916,0
12,2025-06-25,47.13030095144185,29.117310015648098,51.35719797016094,11,0,0,300.3665186393503,0
12,2025-06-26,43.61530196508848,38.25531395720876,39.111451543589,7,1,0,534.033013554116,0
